"","PATENT","GYEAR","CRECEIVE","CAT","CLAIMS","CMADE","GENERAL","ORIGINAL","FWDAPLAG","BCKGTLAG","CRECbinary","CAT01","CAT02","CAT03","CAT04","CAT05","CAT06","CRECordinal","CRECEIVEsqrt"
"1545",5149086,1992,5,6,5,6,0,0.2778,3,9.1667,1,0,0,0,0,0,1,5,2.23606797749979
"1546",5434252,1995,0,1,9,8,0,0.2188,10.5,10.75,0,1,0,0,0,0,0,0,0
"1547",5441949,1995,2,3,8,7,0,0.2449,1.5,9.8571,1,0,0,1,0,0,0,2,1.4142135623731
"1548",5262055,1993,10,1,29,1,0.74,0,3.3,7,1,1,0,0,0,0,0,10,3.16227766016838
"1549",5208601,1993,4,2,15,23,0,0.395,6,15.5217,1,0,1,0,0,0,0,4,2
"1550",5412854,1995,0,5,14,25,0,0.6364,10.5,16.32,0,0,0,0,0,1,0,0,0
"1551",5412412,1995,5,2,6,6,0.32,0.2778,3.8,7.6667,1,0,1,0,0,0,0,5,2.23606797749979
"1552",5427311,1995,2,6,7,6,0,0,2.5,21.3333,1,0,0,0,0,0,1,2,1.4142135623731
"1553",5438486,1995,1,4,12,24,0,0.5533,3,15.875,1,0,0,0,1,0,0,1,1
"1554",5029120,1991,5,2,8,25,0.72,0.5952,3.6,12.56,1,0,1,0,0,0,0,5,2.23606797749979
"1555",5204173,1993,1,6,21,3,0,0.6667,2,7,1,0,0,0,0,0,1,1,1
"1556",5333940,1994,6,5,11,2,0,0,3.8333,9.5,1,0,0,0,0,1,0,6,2.44948974278318
"1557",4902746,1990,0,1,6,6,0,0.5,10.5,7.6667,0,1,0,0,0,0,0,0,0
"1558",4920038,1990,1,1,8,2,0,0.5,1,14.5,1,1,0,0,0,0,0,1,1
"1559",5224811,1993,2,5,13,6,0.5,0.6111,3.5,11.3333,1,0,0,0,0,1,0,2,1.4142135623731
"1560",5235393,1993,6,5,6,14,0,0.4694,3.3333,7.8571,1,0,0,0,0,1,0,6,2.44948974278318
"1561",5084709,1992,4,2,7,3,0.375,0.5,4.25,16.6667,1,0,1,0,0,0,0,4,2
"1562",4952770,1990,9,4,10,3,0,0,3.8889,3,1,0,0,0,1,0,0,9,3
"1563",5253849,1993,1,5,9,10,0,0.625,4,52.6,1,0,0,0,0,1,0,1,1
"1564",5422754,1995,3,5,19,5,0.4444,0.48,2.6667,3.6,1,0,0,0,0,1,0,3,1.73205080756888
"1565",5249886,1993,0,6,4,5,0,0.64,10.5,9.4,0,0,0,0,0,0,1,0,0
"1566",5251940,1993,4,6,10,10,0.375,0.6111,4,33.9,1,0,0,0,0,0,1,4,2
"1567",5055585,1991,0,1,8,0,0,1,10.5,85.1429,0,1,0,0,0,0,0,0,0
"1568",5099443,1992,10,2,25,26,0.58,0.4882,6.4,4.9231,1,0,1,0,0,0,0,10,3.16227766016838
"1569",5085544,1992,1,5,12,3,0,0.5,6,22,1,0,0,0,0,1,0,1,1
"1570",4932809,1990,6,6,14,23,0.7778,0.6021,4.5,21.5217,1,0,0,0,0,0,1,6,2.44948974278318
"1571",5231821,1993,0,4,13,5,0,0.375,10.5,15.2,0,0,0,0,1,0,0,0,0
"1572",4925389,1990,10,6,11,22,0.76,0.6942,4.5,32.2273,1,0,0,0,0,0,1,10,3.16227766016838
"1573",5160865,1992,9,4,7,15,0.4938,0.5511,3.5556,3.3333,1,0,0,0,1,0,0,9,3
"1574",5020054,1991,5,2,25,10,0.72,0.46,4.8,5.2,1,0,1,0,0,0,0,5,2.23606797749979
"1575",5262102,1993,3,5,3,5,0.4444,0.48,4.3333,8.6,1,0,0,0,0,1,0,3,1.73205080756888
"1576",5146537,1992,0,2,8,9,0,0.5185,10.5,5.8889,0,0,1,0,0,0,0,0,0
"1577",5364547,1994,2,5,39,29,0,0.7552,4.5,16.4483,1,0,0,0,0,1,0,2,1.4142135623731
"1578",5338690,1994,4,4,15,14,0.375,0.7143,4,11.8571,1,0,0,0,1,0,0,4,2
"1579",5394153,1995,0,2,14,8,0,0.6111,10.5,24.375,0,0,1,0,0,0,0,0,0
"1580",5057030,1991,1,4,14,11,0,0.6563,7,21.3636,1,0,0,0,1,0,0,1,1
"1581",5246354,1993,7,5,8,11,0.4082,0.34,4.7143,11.4545,1,0,0,0,0,1,0,7,2.64575131106459
"1582",5214266,1993,0,4,3,7,0,0.32,10.5,29.4286,0,0,0,0,1,0,0,0,0
"1583",5196829,1993,2,2,11,3,0,0,2.5,7,1,0,1,0,0,0,0,2,1.4142135623731
"1584",5287528,1994,4,2,12,7,0.625,0.7347,4.75,8.1429,1,0,1,0,0,0,0,4,2
"1585",5019337,1991,0,5,17,10,0,0.48,10.5,7.8,0,0,0,0,0,1,0,0,0
"1586",4893200,1990,1,2,3,2,0,0.5,1,5.5,1,0,1,0,0,0,0,1,1
"1587",5366590,1994,8,4,8,3,0.6563,0,2.625,10,1,0,0,0,1,0,0,8,2.82842712474619
"1588",5166745,1992,0,4,33,22,0,0.8388,10.5,5.8636,0,0,0,0,1,0,0,0,0
"1589",4955372,1990,2,3,23,16,0.5,0.602,4,14.625,1,0,0,1,0,0,0,2,1.4142135623731
"1590",5218214,1993,0,4,10,3,0,0,10.5,1.6667,0,0,0,0,1,0,0,0,0
"1591",5121913,1992,0,5,28,8,0,0.6122,10.5,14.125,0,0,0,0,0,1,0,0,0
"1592",5459726,1995,1,2,9,8,0,0,0,4.625,1,0,1,0,0,0,0,1,1
"1593",5261762,1993,3,6,4,2,0,0,4,23.5,1,0,0,0,0,0,1,3,1.73205080756888
"1594",4996366,1991,7,1,17,5,0.4082,0,3.4286,7.8,1,1,0,0,0,0,0,7,2.64575131106459
"1595",5160286,1992,0,6,30,23,0,0.8199,10.5,17.4783,0,0,0,0,0,0,1,0,0
"1596",5264925,1993,6,4,7,3,0.2778,0.4444,1.6667,10,1,0,0,0,1,0,0,6,2.44948974278318
"1597",5082154,1992,4,6,4,11,0,0,5,13.2727,1,0,0,0,0,0,1,4,2
"1598",4974601,1990,6,3,13,14,0.5,0,4.6667,7.7857,1,0,0,1,0,0,0,6,2.44948974278318
"1599",5378931,1995,2,4,14,2,0.5,0,3.5,5,1,0,0,0,1,0,0,2,1.4142135623731
"1600",5332806,1994,0,1,14,6,0,0.48,10.5,22.6667,0,1,0,0,0,0,0,0,0
"1601",4997733,1991,7,1,12,1,0.6122,0,5.2857,3,1,1,0,0,0,0,0,7,2.64575131106459
"1602",5023258,1991,3,3,10,3,0,0,7,5,1,0,0,1,0,0,0,3,1.73205080756888
"1603",5141934,1992,0,3,8,6,0,0.6111,10.5,9,0,0,0,1,0,0,0,0,0
"1604",5247820,1993,2,5,9,3,0.5,0,3.5,46,1,0,0,0,0,1,0,2,1.4142135623731
"1605",5113546,1992,2,6,8,11,0.5,0.64,4.5,14.8182,1,0,0,0,0,0,1,2,1.4142135623731
"1606",5211019,1993,1,4,18,6,0,0.4444,4,24.6667,1,0,0,0,1,0,0,1,1
"1607",4927028,1990,4,6,15,7,0.625,0.2449,6,8.8571,1,0,0,0,0,0,1,4,2
"1608",5243893,1993,0,5,10,11,0,0.74,10.5,15.5455,0,0,0,0,0,1,0,0,0
"1609",5389518,1995,1,3,12,4,0,0.625,4,10.75,1,0,0,1,0,0,0,1,1
"1610",5418572,1995,1,4,22,7,0,0,3,5.7143,1,0,0,0,1,0,0,1,1
"1611",5057429,1991,3,3,8,5,0.6667,0.375,5,13.6,1,0,0,1,0,0,0,3,1.73205080756888
"1612",5091517,1992,0,1,11,1,0,0,10.5,7,0,1,0,0,0,0,0,0,0
"1613",5145103,1992,3,5,19,6,0.4444,0,3,32.3333,1,0,0,0,0,1,0,3,1.73205080756888
"1614",5039866,1991,0,4,1,5,0,0,10.5,10,0,0,0,0,1,0,0,0,0
"1615",5364157,1994,5,5,11,10,0,0.34,3.4,13,1,0,0,0,0,1,0,5,2.23606797749979
"1616",5319230,1994,4,4,3,6,0.375,0.2778,4,9.6667,1,0,0,0,1,0,0,4,2
"1617",4919024,1990,0,6,10,7,0,1,10.5,79,0,0,0,0,0,0,1,0,0
"1618",5222876,1993,2,5,20,8,0.5,0.7222,3,21.5,1,0,0,0,0,1,0,2,1.4142135623731
"1619",5162113,1992,3,3,3,0,0,1,4.6667,85.1429,1,0,0,1,0,0,0,3,1.73205080756888
"1620",5033101,1991,7,2,14,6,0.449,0,5.7143,8,1,0,1,0,0,0,0,7,2.64575131106459
"1621",5314078,1994,2,6,4,11,0,0.6667,3,43.1818,1,0,0,0,0,0,1,2,1.4142135623731
"1622",5079471,1992,8,4,6,13,0,0,4.875,13,1,0,0,0,1,0,0,8,2.82842712474619
"1623",5452572,1995,1,6,11,5,0,0,0,2.6,1,0,0,0,0,0,1,1,1
"1624",5026892,1991,2,1,8,16,0,0.7656,5.5,3.6875,1,1,0,0,0,0,0,2,1.4142135623731
"1625",5274340,1993,1,4,4,1,0,0,3,6,1,0,0,0,1,0,0,1,1
"1626",5123698,1992,6,6,14,10,0.2778,0.4444,6.5,65.4,1,0,0,0,0,0,1,6,2.44948974278318
"1627",5456719,1995,0,3,4,4,0,0.5,10.5,41.25,0,0,0,1,0,0,0,0,0
"1628",5096272,1992,5,6,18,4,0.64,0.5,3.6,32.5,1,0,0,0,0,0,1,5,2.23606797749979
"1629",5438735,1995,0,6,2,5,0,0,10.5,52,0,0,0,0,0,0,1,0,0
"1630",5104429,1992,1,1,8,19,0,0.4429,6,25.1579,1,1,0,0,0,0,0,1,1
"1631",5052121,1991,3,6,9,11,0.6667,0.18,4.3333,17.5455,1,0,0,0,0,0,1,3,1.73205080756888
"1632",5336115,1994,2,4,5,11,0.5,0.3967,2.5,8.8182,1,0,0,0,1,0,0,2,1.4142135623731
"1633",5429607,1995,6,3,41,14,0.2778,0.1653,2,12,1,0,0,1,0,0,0,6,2.44948974278318
"1634",5459265,1995,2,1,7,9,0,0.5714,1.5,14.6667,1,1,0,0,0,0,0,2,1.4142135623731
"1635",5235828,1993,3,6,35,6,0.4444,0,3,71.6667,1,0,0,0,0,0,1,3,1.73205080756888
"1636",5389376,1995,2,3,28,26,0,0.7781,3,9.1538,1,0,0,1,0,0,0,2,1.4142135623731
"1637",5271342,1993,3,6,5,22,0,0.1244,3.3333,24.9545,1,0,0,0,0,0,1,3,1.73205080756888
"1638",5131164,1992,7,6,20,21,0.2449,0,4.2857,29.1429,1,0,0,0,0,0,1,7,2.64575131106459
"1639",4904604,1990,3,1,8,13,0.6667,0.6982,7.3333,8.7692,1,1,0,0,0,0,0,3,1.73205080756888
"1640",5264922,1993,1,4,2,3,0,0,4,7.3333,1,0,0,0,1,0,0,1,1
"1641",5373793,1994,4,6,24,19,0.5,0.6875,3.75,13.2632,1,0,0,0,0,0,1,4,2
"1642",5189705,1993,7,4,4,3,0.449,0.6667,2.8571,4,1,0,0,0,1,0,0,7,2.64575131106459
"1643",5123511,1992,3,5,7,7,0.4444,0.375,3.3333,36.7143,1,0,0,0,0,1,0,3,1.73205080756888
"1644",5387314,1995,10,1,18,14,0.48,0.6122,2.5,5.8571,1,1,0,0,0,0,0,10,3.16227766016838
"1645",4918103,1990,2,3,14,6,0.5,0,7.5,4.3333,1,0,0,1,0,0,0,2,1.4142135623731
"1646",5357652,1994,3,5,8,5,0.6667,0,2.6667,71.8,1,0,0,0,0,1,0,3,1.73205080756888
"1647",5247303,1993,8,2,40,8,0.2188,0,4.375,13.625,1,0,1,0,0,0,0,8,2.82842712474619
"1648",5219915,1993,1,1,5,4,0,0.5,2,8,1,1,0,0,0,0,0,1,1
"1649",4940752,1990,0,1,5,7,0,0.2449,10.5,5.1429,0,1,0,0,0,0,0,0,0
"1650",5156006,1992,3,6,7,3,0.4444,0,4,20,1,0,0,0,0,0,1,3,1.73205080756888
"1651",5255821,1993,0,1,10,3,0,0.6667,10.5,7.6667,0,1,0,0,0,0,0,0,0
"1652",5382403,1995,0,5,16,7,0,0.6111,10.5,20.4286,0,0,0,0,0,1,0,0,0
"1653",5042624,1991,8,5,12,9,0.2188,0.2188,5.5,9.6667,1,0,0,0,0,1,0,8,2.82842712474619
"1654",5120490,1992,1,4,20,3,0,0,2,12.3333,1,0,0,0,1,0,0,1,1
"1655",5217981,1993,0,3,7,3,0,0.6667,10.5,21,0,0,0,1,0,0,0,0,0
"1656",5338973,1994,1,4,12,2,0,0.5,4,9.5,1,0,0,0,1,0,0,1,1
"1657",5168773,1992,4,5,10,10,0.625,0.4938,3.5,8.8,1,0,0,0,0,1,0,4,2
"1658",5196882,1993,3,5,8,2,0.4444,0.5,0.6667,4.5,1,0,0,0,0,1,0,3,1.73205080756888
"1659",4955465,1990,3,5,4,7,0,0.2449,3.6667,4.4286,1,0,0,0,0,1,0,3,1.73205080756888
"1660",4960590,1990,2,1,9,12,0.5,0.7934,6,13.9167,1,1,0,0,0,0,0,2,1.4142135623731
"1661",5421573,1995,2,6,6,9,0,0.3704,4,10.7778,1,0,0,0,0,0,1,2,1.4142135623731
"1662",5038096,1991,8,4,17,3,0.75,0,4.125,4.6667,1,0,0,0,1,0,0,8,2.82842712474619
"1663",4959593,1990,2,4,13,4,0,0,2.5,9.75,1,0,0,0,1,0,0,2,1.4142135623731
"1664",5368146,1994,5,5,3,1,0.56,0,2.6,3,1,0,0,0,0,1,0,5,2.23606797749979
"1665",5468303,1995,4,1,13,34,0.625,0.7929,2.75,22.4706,1,1,0,0,0,0,0,4,2
"1666",5124215,1992,2,6,18,10,0.5,0.18,6,13.6,1,0,0,0,0,0,1,2,1.4142135623731
"1667",5053379,1991,2,1,12,14,0,0.568,3,14.0714,1,1,0,0,0,0,0,2,1.4142135623731
"1668",4893626,1990,10,3,18,5,0.7,0.64,6.8,9.4,1,0,0,1,0,0,0,10,3.16227766016838
"1669",5401992,1995,4,4,12,2,0,0,4,2.5,1,0,0,0,1,0,0,4,2
"1670",5427002,1995,2,5,12,8,0.5,0.7347,2,10.75,1,0,0,0,0,1,0,2,1.4142135623731
"1671",5081649,1992,6,2,19,5,0.4444,0.64,6.3333,4.8,1,0,1,0,0,0,0,6,2.44948974278318
"1672",5281318,1994,1,1,6,1,0,0,2,7,1,1,0,0,0,0,0,1,1
"1673",5469733,1995,3,4,9,8,0,0.375,2,2.875,1,0,0,0,1,0,0,3,1.73205080756888
"1674",5018940,1991,6,5,7,3,0.2778,0.5,3.8333,29,1,0,0,0,0,1,0,6,2.44948974278318
"1675",5254803,1993,5,6,29,2,0,0,2.6,1.5,1,0,0,0,0,0,1,5,2.23606797749979
"1676",5223121,1993,1,6,16,10,0,0.449,6,19.5,1,0,0,0,0,0,1,1,1
"1677",5109895,1992,3,5,3,2,0.4444,0,5.3333,6.5,1,0,0,0,0,1,0,3,1.73205080756888
"1678",5094445,1992,0,5,30,20,0,0.4592,10.5,30.35,0,0,0,0,0,1,0,0,0
"1679",5382212,1995,0,5,7,5,0,0,10.5,7.4,0,0,0,0,0,1,0,0,0
"1680",5077430,1991,0,1,3,6,0,0,10.5,5.6667,0,1,0,0,0,0,0,0,0
"1681",5317817,1994,2,5,5,9,0.5,0.642,3.5,14.4444,1,0,0,0,0,1,0,2,1.4142135623731
"1682",5364297,1994,0,6,15,5,0,0.56,10.5,23.6,0,0,0,0,0,0,1,0,0
"1683",5081850,1992,7,6,4,2,0,0,6.8571,26,1,0,0,0,0,0,1,7,2.64575131106459
"1684",5419307,1995,1,6,15,5,0,0.625,3,22,1,0,0,0,0,0,1,1,1
"1685",5270010,1993,3,1,17,15,0.6667,0.7911,3.3333,11.2,1,1,0,0,0,0,0,3,1.73205080756888
"1686",5169781,1992,1,3,4,6,0,0.72,3,20.8333,1,0,0,1,0,0,0,1,1
"1687",5299735,1994,1,5,25,3,0,0,0,16,1,0,0,0,0,1,0,1,1
"1688",5217603,1993,2,1,11,10,0,0.1975,5.5,14.7,1,1,0,0,0,0,0,2,1.4142135623731
"1689",5349650,1994,1,2,12,3,0,0.4444,4,3,1,0,1,0,0,0,0,1,1
"1690",5051083,1991,2,5,10,7,0.5,0.4444,3.5,31.5714,1,0,0,0,0,1,0,2,1.4142135623731
"1691",4924703,1990,7,4,7,6,0.4898,0.7778,3,11.5,1,0,0,0,1,0,0,7,2.64575131106459
"1692",5193260,1993,0,5,7,5,0,0.375,10.5,15.2,0,0,0,0,0,1,0,0,0
"1693",5191101,1993,8,1,18,11,0.7188,0.7107,3.625,17.5455,1,1,0,0,0,0,0,8,2.82842712474619
"1694",5442549,1995,4,2,57,14,0.375,0.8367,2.75,6,1,0,1,0,0,0,0,4,2
"1695",5240946,1993,6,3,15,1,0.2778,0,4.8333,10,1,0,0,1,0,0,0,6,2.44948974278318
"1696",5373947,1994,0,5,6,10,0,0.2449,10.5,24.8,0,0,0,0,0,1,0,0,0
"1697",4972597,1990,8,6,9,11,0.5625,0.18,5.125,13.2727,1,0,0,0,0,0,1,8,2.82842712474619
"1698",5036583,1991,1,5,5,4,0,0.375,5,4.25,1,0,0,0,0,1,0,1,1
"1699",5306535,1994,2,6,15,20,0.5,0.6358,3.5,19.4,1,0,0,0,0,0,1,2,1.4142135623731
"1700",5347088,1994,1,4,19,8,0,0.6563,5,15.875,1,0,0,0,1,0,0,1,1
"1701",5255024,1993,2,3,3,4,0,0.4444,2.5,24,1,0,0,1,0,0,0,2,1.4142135623731
"1702",5368197,1994,3,1,6,41,0.4444,0.6909,6,24.7805,1,1,0,0,0,0,0,3,1.73205080756888
"1703",5201130,1993,1,6,5,3,0,0.5,2,13,1,0,0,0,0,0,1,1,1
"1704",5163533,1992,0,6,3,5,0,0,10.5,22.8,0,0,0,0,0,0,1,0,0
"1705",5095005,1992,0,3,4,1,0,0,10.5,1,0,0,0,1,0,0,0,0,0
"1706",5101118,1992,0,4,3,3,0,0.4444,10.5,7.3333,0,0,0,0,1,0,0,0,0
"1707",5479597,1995,4,2,4,1,0.625,0,3.25,5,1,0,1,0,0,0,0,4,2
"1708",5242234,1993,1,1,17,2,0,1,4,47,1,1,0,0,0,0,0,1,1
"1709",5079752,1992,3,2,24,1,0.6667,0,4.6667,9,1,0,1,0,0,0,0,3,1.73205080756888
"1710",5084293,1992,9,6,42,18,0.3704,0.3281,4.6667,17.0556,1,0,0,0,0,0,1,9,3
"1711",4978216,1990,6,5,40,10,0.7222,0.7778,4,24.6,1,0,0,0,0,1,0,6,2.44948974278318
"1712",5242649,1993,0,5,20,18,0,0.4506,10.5,12.1111,0,0,0,0,0,1,0,0,0
"1713",5247174,1993,2,4,16,7,0.5,0.6122,5,5.8571,1,0,0,0,1,0,0,2,1.4142135623731
"1714",5083852,1992,0,5,12,4,0,0.625,10.5,15.25,0,0,0,0,0,1,0,0,0
"1715",5306765,1994,3,1,19,9,0.4444,0.5185,4.3333,5.5556,1,1,0,0,0,0,0,3,1.73205080756888
"1716",5161736,1992,5,6,19,14,0.64,0.6837,4.8,10.6429,1,0,0,0,0,0,1,5,2.23606797749979
"1717",5141599,1992,8,1,28,3,0.5313,0,5.875,36,1,1,0,0,0,0,0,8,2.82842712474619
"1718",5391860,1995,1,4,33,5,0,0.56,2,4.4,1,0,0,0,1,0,0,1,1
"1719",5428437,1995,0,5,26,8,0,0.7755,10.5,17.5,0,0,0,0,0,1,0,0,0
"1720",5262332,1993,4,1,20,2,0.625,0.5,6.75,6.5,1,1,0,0,0,0,0,4,2
"1721",5004842,1991,6,1,12,16,0.6667,0.8203,3.6667,6.8125,1,1,0,0,0,0,0,6,2.44948974278318
"1722",5265643,1993,1,6,9,10,0,0,3,18.3,1,0,0,0,0,0,1,1,1
"1723",4933314,1990,9,1,12,19,0.5679,0.7091,4,10.9474,1,1,0,0,0,0,0,9,3
"1724",4990699,1991,2,1,19,3,0.5,0.4444,7.5,13,1,1,0,0,0,0,0,2,1.4142135623731
"1725",5004622,1991,0,6,3,6,0,0.2778,10.5,16.1667,0,0,0,0,0,0,1,0,0
"1726",5101958,1992,5,5,10,8,0.56,0,3.4,26.75,1,0,0,0,0,1,0,5,2.23606797749979
"1727",5291177,1994,0,4,9,5,0,0,10.5,26.6,0,0,0,0,1,0,0,0,0
"1728",4998455,1991,2,5,8,8,0,0.75,7.5,7.875,1,0,0,0,0,1,0,2,1.4142135623731
"1729",5123925,1992,7,3,13,14,0.2449,0.7347,3,8.5714,1,0,0,1,0,0,0,7,2.64575131106459
"1730",5328528,1994,2,5,2,0,0,1,1.5,85.1429,1,0,0,0,0,1,0,2,1.4142135623731
"1731",4984250,1991,2,2,6,9,0,0.642,3.5,7.6667,1,0,1,0,0,0,0,2,1.4142135623731
"1732",5038344,1991,5,2,4,2,0,0,2.2,2,1,0,1,0,0,0,0,5,2.23606797749979
"1733",5009723,1991,1,5,7,2,0,0.5,7,16.5,1,0,0,0,0,1,0,1,1
"1734",4960670,1990,0,1,1,20,0,0.7424,10.5,9.8,0,1,0,0,0,0,0,0,0
"1735",5118045,1992,7,5,52,13,0.5714,0.3905,4.4286,8.2308,1,0,0,0,0,1,0,7,2.64575131106459
"1736",5237349,1993,0,3,7,3,0,0.6667,10.5,9.6667,0,0,0,1,0,0,0,0,0
"1737",4930790,1990,5,6,6,6,0.56,0.5,3.8,31.5,1,0,0,0,0,0,1,5,2.23606797749979
"1738",5364094,1994,1,6,9,7,0,0.8333,5,29.8571,1,0,0,0,0,0,1,1,1
"1739",5298159,1994,2,1,54,4,0.5,0,3,4.75,1,1,0,0,0,0,0,2,1.4142135623731
"1740",5098871,1992,2,1,18,6,0.5,0.5,5.5,6.6667,1,1,0,0,0,0,0,2,1.4142135623731
"1741",5373395,1994,6,5,9,1,0,0,1.6667,4,1,0,0,0,0,1,0,6,2.44948974278318
"1742",5359317,1994,3,2,22,6,0.4444,0,3.3333,3.1667,1,0,1,0,0,0,0,3,1.73205080756888
"1743",5069835,1991,3,5,2,3,0.4444,0,3.3333,3,1,0,0,0,0,1,0,3,1.73205080756888
"1744",4995060,1991,4,4,11,27,0.625,0.7872,2.25,11.5556,1,0,0,0,1,0,0,4,2
"1745",5217430,1993,3,3,2,8,0.4444,0.4063,3.6667,5.125,1,0,0,1,0,0,0,3,1.73205080756888
"1746",5222491,1993,4,3,20,12,0,0.1975,1.75,21.75,1,0,0,1,0,0,0,4,2
"1747",5162477,1992,5,1,5,3,0.72,0.4444,3.2,6,1,1,0,0,0,0,0,5,2.23606797749979
"1748",4970390,1990,4,4,8,1,0,0,3.75,0,1,0,0,0,1,0,0,4,2
"1749",5382122,1995,0,5,4,4,0,0.625,10.5,13,0,0,0,0,0,1,0,0,0
"1750",5345592,1994,8,2,31,3,0.8438,0.6667,3.125,3.3333,1,0,1,0,0,0,0,8,2.82842712474619
"1751",5097878,1992,0,5,8,4,0,0,10.5,9,0,0,0,0,0,1,0,0,0
"1752",5405242,1995,3,5,8,9,0.4444,0.5313,6,16.1111,1,0,0,0,0,1,0,3,1.73205080756888
"1753",4999074,1991,5,1,9,2,0.64,0,3.2,9,1,1,0,0,0,0,0,5,2.23606797749979
"1754",5341750,1994,3,6,3,4,0,0,2.3333,34.25,1,0,0,0,0,0,1,3,1.73205080756888
"1755",5426959,1995,2,6,20,8,0,0,3,9.125,1,0,0,0,0,0,1,2,1.4142135623731
"1756",5464424,1995,2,3,4,4,0.5,0.625,2,23.75,1,0,0,1,0,0,0,2,1.4142135623731
"1757",5414625,1995,4,2,29,8,0.375,0,3.5,2.5,1,0,1,0,0,0,0,4,2
"1758",5004616,1991,9,6,21,43,0,0.0488,5.3333,13.5349,1,0,0,0,0,0,1,9,3
"1759",5041875,1991,0,5,8,6,0,0.2778,10.5,10,0,0,0,0,0,1,0,0,0
"1760",5385594,1995,4,5,11,4,0.375,0.625,3.25,13.25,1,0,0,0,0,1,0,4,2
"1761",5475931,1995,2,6,14,6,0.5,0.5,2.5,53.6667,1,0,0,0,0,0,1,2,1.4142135623731
"1762",5417633,1995,5,5,21,20,0,0.185,2.8,7.3,1,0,0,0,0,1,0,5,2.23606797749979
"1763",5194121,1993,3,1,3,3,0.6667,0,5,7,1,1,0,0,0,0,0,3,1.73205080756888
