"","PATENT","GYEAR","CRECEIVE","CAT","CLAIMS","CMADE","GENERAL","ORIGINAL","FWDAPLAG","BCKGTLAG","CRECbinary","CAT01","CAT02","CAT03","CAT04","CAT05","CAT06","CRECordinal","CRECmdnSplt"
"1627",5441708,1995,0,1,16,20,0,0.8443,10.5,20.2,0,1,0,0,0,0,0,0,0
"1628",4951865,1990,9,6,10,17,0,0.18,5.5556,23.8235,1,0,0,0,0,0,1,9,1
"1629",5070172,1991,3,1,14,11,0,0.6942,4.6667,6.5455,1,1,0,0,0,0,0,3,0
"1630",5117686,1992,2,4,19,12,0.5,0.75,2,12.9167,1,0,0,0,1,0,0,2,0
"1631",5056705,1991,16,5,9,7,0.3203,0,4.375,6.8571,1,0,0,0,0,1,0,15,1
"1632",5210586,1993,11,4,28,5,0.5455,0.56,3.5455,7.6,1,0,0,0,1,0,0,11,1
"1633",5283651,1994,9,4,3,7,0.4938,0.2449,4.8889,3.8571,1,0,0,0,1,0,0,9,1
"1634",5434102,1995,10,4,44,6,0.74,0.7778,3.3,4.3333,1,0,0,0,1,0,0,10,1
"1635",5413270,1995,0,5,12,6,0,0.7222,10.5,9,0,0,0,0,0,1,0,0,0
"1636",5377789,1995,2,5,4,11,0,0,3,7.7273,1,0,0,0,0,1,0,2,0
"1637",4948206,1990,9,6,26,10,0.5679,0.56,4.4444,9.1,1,0,0,0,0,0,1,9,1
"1638",5415194,1995,5,6,20,14,0.32,0.56,4.2,34.7143,1,0,0,0,0,0,1,5,1
"1639",5363120,1994,15,2,24,17,0.7111,0.8581,2.4667,11.4118,1,0,1,0,0,0,0,15,1
"1640",5330902,1994,0,3,10,9,0,0.1975,10.5,7.4444,0,0,0,1,0,0,0,0,0
"1641",5394037,1995,7,4,38,13,0.5714,0.6036,2.2857,4.9231,1,0,0,0,1,0,0,7,1
"1642",5095196,1992,25,5,16,4,0.7232,0.75,6.24,4,1,0,0,0,0,1,0,15,1
"1643",5140628,1992,6,2,25,6,0.4444,0,4.6667,3.6667,1,0,1,0,0,0,0,6,1
"1644",5466784,1995,0,1,4,2,0,0.5,10.5,9,0,1,0,0,0,0,0,0,0
"1645",5080419,1992,0,5,5,3,0,0.4444,10.5,9.3333,0,0,0,0,0,1,0,0,0
"1646",4958403,1990,4,6,9,8,0,0,4.5,28.25,1,0,0,0,0,0,1,4,1
"1647",5024152,1991,2,5,10,4,0.5,0.6667,5.5,26.75,1,0,0,0,0,1,0,2,0
"1648",5036319,1991,1,2,2,3,0,0.6667,7,6.6667,1,0,1,0,0,0,0,1,0
"1649",5058863,1991,4,6,7,7,0.625,0.8333,4.5,20,1,0,0,0,0,0,1,4,1
"1650",5146122,1992,2,4,4,8,0.5,0.5,5,8,1,0,0,0,1,0,0,2,0
"1651",5077811,1991,15,2,6,5,0.6311,0.56,3.9333,5.6,1,0,1,0,0,0,0,15,1
"1652",5090460,1992,1,5,4,7,0,0,0,30.2857,1,0,0,0,0,1,0,1,0
"1653",5147637,1992,8,3,6,4,0.5625,0.375,6.25,3.25,1,0,0,1,0,0,0,8,1
"1654",5418204,1995,0,1,14,11,0,0.7438,10.5,7.4545,0,1,0,0,0,0,0,0,0
"1655",5462059,1995,5,3,26,23,0,0.465,1.8,7.6957,1,0,0,1,0,0,0,5,1
"1656",5012049,1991,10,2,5,2,0.8,0.5,4.6,4.5,1,0,1,0,0,0,0,10,1
"1657",4967749,1990,10,3,50,4,0.42,0.5,3.9,5.75,1,0,0,1,0,0,0,10,1
"1658",4997983,1991,2,1,11,6,0.5,0.6111,2,12.3333,1,1,0,0,0,0,0,2,0
"1659",4996146,1991,16,3,7,7,0.2188,0.2449,4.125,5.1429,1,0,0,1,0,0,0,15,1
"1660",5130547,1992,4,4,14,5,0,0.56,3.75,11.4,1,0,0,0,1,0,0,4,1
"1661",5331916,1994,0,5,3,7,0,0.6122,10.5,11.5714,0,0,0,0,0,1,0,0,0
"1662",4890667,1990,0,6,21,0,0,1,10.5,85.1429,0,0,0,0,0,0,1,0,0
"1663",5117168,1992,11,4,8,13,0.4463,0.4852,6.1818,6.5385,1,0,0,0,1,0,0,11,1
"1664",4992658,1991,2,4,18,1,0,0,2,2,1,0,0,0,1,0,0,2,0
"1665",5193945,1993,4,5,10,3,0.5,0,4.25,40.3333,1,0,0,0,0,1,0,4,1
"1666",5159537,1992,3,4,3,9,0.6667,0.5926,4.3333,5.1111,1,0,0,0,1,0,0,3,0
"1667",5086889,1992,11,5,5,7,0.1653,0.4898,4.8182,3.7143,1,0,0,0,0,1,0,11,1
"1668",4980550,1990,1,4,26,22,0,0.4775,0,16.6364,1,0,0,0,1,0,0,1,0
"1669",5095354,1992,10,4,15,5,0,0,3.6,4.2,1,0,0,0,1,0,0,10,1
"1670",4951646,1990,2,6,10,3,0.5,0.4444,6,17.3333,1,0,0,0,0,0,1,2,0
"1671",5330213,1994,0,5,16,6,0,0.625,10.5,24.8333,0,0,0,0,0,1,0,0,0
"1672",5257802,1993,2,5,3,4,0,0.375,5.5,7,1,0,0,0,0,1,0,2,0
"1673",5167689,1992,6,5,6,2,0,0,4.3333,12.5,1,0,0,0,0,1,0,6,1
"1674",5369650,1994,5,2,8,4,0,0,4.8,8,1,0,1,0,0,0,0,5,1
"1675",4905233,1990,48,2,20,8,0.645,0.4063,6.2083,7.375,1,0,1,0,0,0,0,15,1
"1676",5055570,1991,1,1,15,3,0,0.4444,4,9.3333,1,1,0,0,0,0,0,1,0
"1677",5039651,1991,12,1,5,2,0.4028,1,3.9167,47.5,1,1,0,0,0,0,0,12,1
"1678",5003625,1991,3,5,22,1,0.6667,0,3,3,1,0,0,0,0,1,0,3,0
"1679",5170815,1992,4,6,16,3,0,0.5,1.75,19.6667,1,0,0,0,0,0,1,4,1
"1680",4912477,1990,2,2,7,2,0,0.5,7,10.5,1,0,1,0,0,0,0,2,0
"1681",5249895,1993,0,5,8,6,0,0.5,10.5,23.1667,0,0,0,0,0,1,0,0,0
"1682",4988572,1991,2,6,4,5,0.5,0.72,8,12,1,0,0,0,0,0,1,2,0
"1683",4932471,1990,6,6,19,10,0.5,0.6939,4.5,18.5,1,0,0,0,0,0,1,6,1
"1684",5202161,1993,2,1,31,30,0.5,0.8544,3,15.6333,1,1,0,0,0,0,0,2,0
"1685",4911251,1990,8,6,15,14,0.7188,0.6627,7.625,6.3571,1,0,0,0,0,0,1,8,1
"1686",5044151,1991,1,6,74,6,0,0,5,5.6667,1,0,0,0,0,0,1,1,0
"1687",5082118,1992,0,5,15,8,0,0.2778,10.5,21,0,0,0,0,0,1,0,0,0
"1688",4967475,1990,0,6,13,28,0,0,10.5,39.7143,0,0,0,0,0,0,1,0,0
"1689",5316939,1994,0,3,1,1,0,0,10.5,6,0,0,0,1,0,0,0,0,0
"1690",5295838,1994,5,4,16,8,0.32,0.6563,3.2,6.5,1,0,0,0,1,0,0,5,1
"1691",5416950,1995,0,5,12,33,0,0.691,10.5,30.1212,0,0,0,0,0,1,0,0,0
"1692",5016853,1991,1,6,15,14,0,0.6122,2,33.9286,1,0,0,0,0,0,1,1,0
"1693",5092323,1992,21,3,15,8,0.7075,0.5625,4.4762,6.375,1,0,0,1,0,0,0,15,1
"1694",5251504,1993,3,5,26,11,0.6667,0.56,2.6667,53.5455,1,0,0,0,0,1,0,3,0
"1695",5262064,1993,4,1,26,4,0.375,0,4,7.25,1,1,0,0,0,0,0,4,1
"1696",5269957,1993,3,1,7,8,0.4444,0.5938,3.3333,9.5,1,1,0,0,0,0,0,3,0
"1697",4929231,1990,3,3,7,3,0,0,2,5,1,0,0,1,0,0,0,3,0
"1698",4964687,1990,3,5,13,14,0.4444,0.8265,4.3333,5.7857,1,0,0,0,0,1,0,3,0
"1699",5055556,1991,3,1,4,4,0.4444,0.375,7.6667,8.25,1,1,0,0,0,0,0,3,0
"1700",5243761,1993,5,6,11,5,0.48,0.625,3.2,18,1,0,0,0,0,0,1,5,1
"1701",5274569,1993,2,2,22,13,0,0.6036,4,8.5385,1,0,1,0,0,0,0,2,0
"1702",5138179,1992,10,1,13,7,0,0.449,5,5.2857,1,1,0,0,0,0,0,10,1
"1703",5300945,1994,2,2,7,1,0,0,4,9,1,0,1,0,0,0,0,2,0
"1704",5400125,1995,1,5,10,8,0,0,1,9,1,0,0,0,0,1,0,1,0
"1705",5473160,1995,0,4,15,3,0,0.4444,10.5,3.6667,0,0,0,0,1,0,0,0,0
"1706",5204754,1993,2,4,12,8,0,0.375,2.5,8.125,1,0,0,0,1,0,0,2,0
"1707",5212103,1993,4,4,15,9,0.5,0.4444,3.75,3.2222,1,0,0,0,1,0,0,4,1
"1708",5307979,1994,3,5,8,5,0,0.48,2.6667,12.6,1,0,0,0,0,1,0,3,0
"1709",5193734,1993,1,5,10,1,0,1,2,31,1,0,0,0,0,1,0,1,0
"1710",5339035,1994,5,4,5,11,0.48,0.4628,2,6.3636,1,0,0,0,1,0,0,5,1
"1711",5255725,1993,3,5,9,2,0.4444,0,3,5.5,1,0,0,0,0,1,0,3,0
"1712",5334161,1994,1,3,8,6,0,0,2,15.8333,1,0,0,1,0,0,0,1,0
"1713",5320206,1994,6,5,9,13,0.5,0.6528,3.8333,11.6923,1,0,0,0,0,1,0,6,1
"1714",5275579,1994,3,5,19,6,0.4444,0.4444,3.3333,7.6667,1,0,0,0,0,1,0,3,0
"1715",4992638,1991,8,4,50,15,0.4063,0,4,11.4,1,0,0,0,1,0,0,8,1
"1716",4961722,1990,7,1,29,20,0.5714,0.5562,5.1429,31.7,1,1,0,0,0,0,0,7,1
"1717",5253704,1993,0,6,7,11,0,0.7273,10.5,13.0909,0,0,0,0,0,0,1,0,0
"1718",5218263,1993,2,4,26,8,0,0,3.5,9.25,1,0,0,0,1,0,0,2,0
"1719",5392561,1995,0,5,21,14,0,0,10.5,19.4286,0,0,0,0,0,1,0,0,0
"1720",5251916,1993,3,6,19,13,0,0.6036,4.3333,8.9231,1,0,0,0,0,0,1,3,0
"1721",5161416,1992,0,4,13,3,0,0.4444,10.5,10.6667,0,0,0,0,1,0,0,0,0
"1722",5143487,1992,1,5,8,1,0,0,7,8,1,0,0,0,0,1,0,1,0
"1723",5374025,1994,9,6,9,23,0.7407,0.7727,1.7778,9.3043,1,0,0,0,0,0,1,9,1
"1724",4997550,1991,7,5,15,8,0.6531,0.5313,5,22.25,1,0,0,0,0,1,0,7,1
"1725",5278757,1994,13,3,32,4,0.5207,0.5,4.1538,7,1,0,0,1,0,0,0,13,1
"1726",5344047,1994,3,1,5,9,0,0.2188,1.3333,9.7778,1,1,0,0,0,0,0,3,0
"1727",5057315,1991,9,3,6,21,0.4938,0.1723,4.7778,10.2381,1,0,0,1,0,0,0,9,1
"1728",4951166,1990,15,2,15,2,0.3378,0,5.2667,6,1,0,1,0,0,0,0,15,1
"1729",5083520,1992,0,5,10,7,0,0,10.5,25.7143,0,0,0,0,0,1,0,0,0
"1730",5080569,1992,18,5,13,7,0.7407,0.4082,5.2778,13.5714,1,0,0,0,0,1,0,15,1
"1731",5080492,1992,3,5,9,6,0.6667,0.4444,6.3333,7,1,0,0,0,0,1,0,3,0
"1732",5350725,1994,1,1,10,8,0,0.4688,2,2.75,1,1,0,0,0,0,0,1,0
"1733",5473178,1995,0,4,10,7,0,0.6939,10.5,9,0,0,0,0,1,0,0,0,0
"1734",5204878,1993,19,2,8,8,0.4432,0.2188,4.5789,5.5,1,0,1,0,0,0,0,15,1
"1735",5224535,1993,0,5,2,3,0,0,10.5,6.3333,0,0,0,0,0,1,0,0,0
"1736",5231742,1993,1,6,25,12,0,0.375,2,42.9167,1,0,0,0,0,0,1,1,0
"1737",5283696,1994,2,5,25,13,0,0.568,3.5,15.1538,1,0,0,0,0,1,0,2,0
"1738",5267753,1993,17,6,20,4,0.8235,0.625,3.4118,7.5,1,0,0,0,0,0,1,15,1
"1739",5159035,1992,7,1,18,18,0.6122,0.7653,7.4286,21.7778,1,1,0,0,0,0,0,7,1
"1740",5142955,1992,6,5,18,9,0.5,0.375,3.5,16.2222,1,0,0,0,0,1,0,6,1
"1741",5000638,1991,0,5,1,9,0,0.1975,10.5,16.3333,0,0,0,0,0,1,0,0,0
"1742",5019413,1991,4,6,19,2,0,0,4.75,12.5,1,0,0,0,0,0,1,4,1
"1743",4986196,1991,1,6,10,2,0,0,4,1,1,0,0,0,0,0,1,1,0
"1744",5184145,1993,3,2,15,5,0.4444,0,6,5.6,1,0,1,0,0,0,0,3,0
"1745",5392167,1995,1,2,10,4,0,0.375,3,8.75,1,0,1,0,0,0,0,1,0
"1746",5092941,1992,9,5,24,0,0.4938,1,5.6667,85.1429,1,0,0,0,0,1,0,9,1
"1747",5296330,1994,2,1,11,13,0.5,0.562,2.5,20.7692,1,1,0,0,0,0,0,2,0
"1748",4923947,1990,1,1,13,2,0,0,4,6.5,1,1,0,0,0,0,0,1,0
"1749",5095069,1992,7,1,28,28,0.7347,0.7806,4.7143,11.25,1,1,0,0,0,0,0,7,1
"1750",5372154,1994,2,6,10,11,0,0.64,3.5,19.2727,1,0,0,0,0,0,1,2,0
"1751",4994542,1991,12,1,20,4,0.5972,0.625,6.8333,7,1,1,0,0,0,0,0,12,1
"1752",4949894,1990,2,5,22,18,0,0.6311,7.5,20.7778,1,0,0,0,0,1,0,2,0
"1753",5128352,1992,0,3,16,1,0,0,10.5,4,0,0,0,1,0,0,0,0,0
"1754",5243310,1993,1,2,7,10,0,0.5,1,30.4,1,0,1,0,0,0,0,1,0
"1755",5109980,1992,18,6,4,11,0.6481,0.8264,4.3889,8.0909,1,0,0,0,0,0,1,15,1
"1756",5377247,1994,4,4,31,12,0,0,2.25,8.8333,1,0,0,0,1,0,0,4,1
"1757",5085942,1992,5,6,20,7,0.72,0.2449,4,12.1429,1,0,0,0,0,0,1,5,1
"1758",5140953,1992,3,5,21,34,0,0.0605,3.6667,10.5588,1,0,0,0,0,1,0,3,0
"1759",5326655,1994,3,4,8,4,0,1,2.6667,66,1,0,0,0,1,0,0,3,0
"1760",5199267,1993,4,6,13,3,0.375,0.4444,3.25,7,1,0,0,0,0,0,1,4,1
"1761",5131720,1992,8,6,7,9,0,0.2449,3.125,18.7778,1,0,0,0,0,0,1,8,1
"1762",5394792,1995,4,6,8,12,0.375,0.375,2,54.9167,1,0,0,0,0,0,1,4,1
"1763",5144799,1992,1,4,9,3,0,0,6,1.6667,1,0,0,0,1,0,0,1,0
"1764",5415559,1995,2,4,25,6,0,0,1.5,11.8333,1,0,0,0,1,0,0,2,0
"1765",5149086,1992,5,6,5,6,0,0.2778,3,9.1667,1,0,0,0,0,0,1,5,1
"1766",5434252,1995,0,1,9,8,0,0.2188,10.5,10.75,0,1,0,0,0,0,0,0,0
"1767",5441949,1995,2,3,8,7,0,0.2449,1.5,9.8571,1,0,0,1,0,0,0,2,0
"1768",5262055,1993,10,1,29,1,0.74,0,3.3,7,1,1,0,0,0,0,0,10,1
"1769",5208601,1993,4,2,15,23,0,0.395,6,15.5217,1,0,1,0,0,0,0,4,1
"1770",5412854,1995,0,5,14,25,0,0.6364,10.5,16.32,0,0,0,0,0,1,0,0,0
"1771",4959768,1990,29,2,2,4,0.7753,0.375,4.2759,6.75,1,0,1,0,0,0,0,15,1
"1772",5412412,1995,5,2,6,6,0.32,0.2778,3.8,7.6667,1,0,1,0,0,0,0,5,1
"1773",5084251,1992,25,1,15,8,0.4224,0.5,4.84,14.75,1,1,0,0,0,0,0,15,1
"1774",5427311,1995,2,6,7,6,0,0,2.5,21.3333,1,0,0,0,0,0,1,2,0
"1775",5438486,1995,1,4,12,24,0,0.5533,3,15.875,1,0,0,0,1,0,0,1,0
"1776",5029120,1991,5,2,8,25,0.72,0.5952,3.6,12.56,1,0,1,0,0,0,0,5,1
"1777",5204173,1993,1,6,21,3,0,0.6667,2,7,1,0,0,0,0,0,1,1,0
"1778",5333940,1994,6,5,11,2,0,0,3.8333,9.5,1,0,0,0,0,1,0,6,1
"1779",4902746,1990,0,1,6,6,0,0.5,10.5,7.6667,0,1,0,0,0,0,0,0,0
"1780",4920038,1990,1,1,8,2,0,0.5,1,14.5,1,1,0,0,0,0,0,1,0
"1781",5224811,1993,2,5,13,6,0.5,0.6111,3.5,11.3333,1,0,0,0,0,1,0,2,0
"1782",5235393,1993,6,5,6,14,0,0.4694,3.3333,7.8571,1,0,0,0,0,1,0,6,1
"1783",5084709,1992,4,2,7,3,0.375,0.5,4.25,16.6667,1,0,1,0,0,0,0,4,1
"1784",4952770,1990,9,4,10,3,0,0,3.8889,3,1,0,0,0,1,0,0,9,1
"1785",5023090,1991,13,3,13,4,0.5207,0.4444,4.7692,14.75,1,0,0,1,0,0,0,13,1
"1786",5253849,1993,1,5,9,10,0,0.625,4,52.6,1,0,0,0,0,1,0,1,0
"1787",5422754,1995,3,5,19,5,0.4444,0.48,2.6667,3.6,1,0,0,0,0,1,0,3,0
"1788",5249886,1993,0,6,4,5,0,0.64,10.5,9.4,0,0,0,0,0,0,1,0,0
"1789",5251940,1993,4,6,10,10,0.375,0.6111,4,33.9,1,0,0,0,0,0,1,4,1
"1790",5055585,1991,0,1,8,0,0,1,10.5,85.1429,0,1,0,0,0,0,0,0,0
"1791",5099443,1992,10,2,25,26,0.58,0.4882,6.4,4.9231,1,0,1,0,0,0,0,10,1
"1792",5085544,1992,1,5,12,3,0,0.5,6,22,1,0,0,0,0,1,0,1,0
"1793",4932809,1990,6,6,14,23,0.7778,0.6021,4.5,21.5217,1,0,0,0,0,0,1,6,1
"1794",5231821,1993,0,4,13,5,0,0.375,10.5,15.2,0,0,0,0,1,0,0,0,0
"1795",4925389,1990,10,6,11,22,0.76,0.6942,4.5,32.2273,1,0,0,0,0,0,1,10,1
"1796",5160865,1992,9,4,7,15,0.4938,0.5511,3.5556,3.3333,1,0,0,0,1,0,0,9,1
"1797",5020054,1991,5,2,25,10,0.72,0.46,4.8,5.2,1,0,1,0,0,0,0,5,1
"1798",5262102,1993,3,5,3,5,0.4444,0.48,4.3333,8.6,1,0,0,0,0,1,0,3,0
"1799",5146537,1992,0,2,8,9,0,0.5185,10.5,5.8889,0,0,1,0,0,0,0,0,0
"1800",5364547,1994,2,5,39,29,0,0.7552,4.5,16.4483,1,0,0,0,0,1,0,2,0
"1801",5338690,1994,4,4,15,14,0.375,0.7143,4,11.8571,1,0,0,0,1,0,0,4,1
"1802",5394153,1995,0,2,14,8,0,0.6111,10.5,24.375,0,0,1,0,0,0,0,0,0
"1803",5057030,1991,1,4,14,11,0,0.6563,7,21.3636,1,0,0,0,1,0,0,1,0
"1804",5246354,1993,7,5,8,11,0.4082,0.34,4.7143,11.4545,1,0,0,0,0,1,0,7,1
"1805",5321168,1994,15,1,5,6,0,0.4444,1.4,13.1667,1,1,0,0,0,0,0,15,1
"1806",5214266,1993,0,4,3,7,0,0.32,10.5,29.4286,0,0,0,0,1,0,0,0,0
"1807",5196829,1993,2,2,11,3,0,0,2.5,7,1,0,1,0,0,0,0,2,0
"1808",5287528,1994,4,2,12,7,0.625,0.7347,4.75,8.1429,1,0,1,0,0,0,0,4,1
"1809",5019337,1991,0,5,17,10,0,0.48,10.5,7.8,0,0,0,0,0,1,0,0,0
"1810",4893200,1990,1,2,3,2,0,0.5,1,5.5,1,0,1,0,0,0,0,1,0
"1811",5366590,1994,8,4,8,3,0.6563,0,2.625,10,1,0,0,0,1,0,0,8,1
"1812",5166745,1992,0,4,33,22,0,0.8388,10.5,5.8636,0,0,0,0,1,0,0,0,0
"1813",4955372,1990,2,3,23,16,0.5,0.602,4,14.625,1,0,0,1,0,0,0,2,0
"1814",5218214,1993,0,4,10,3,0,0,10.5,1.6667,0,0,0,0,1,0,0,0,0
"1815",5202617,1993,33,4,22,5,0.6979,0,3.9091,11.2,1,0,0,0,1,0,0,15,1
"1816",5121913,1992,0,5,28,8,0,0.6122,10.5,14.125,0,0,0,0,0,1,0,0,0
"1817",5459726,1995,1,2,9,8,0,0,0,4.625,1,0,1,0,0,0,0,1,0
"1818",5261762,1993,3,6,4,2,0,0,4,23.5,1,0,0,0,0,0,1,3,0
"1819",4996366,1991,7,1,17,5,0.4082,0,3.4286,7.8,1,1,0,0,0,0,0,7,1
"1820",5407200,1995,11,6,20,4,0.5124,0,2.3636,3,1,0,0,0,0,0,1,11,1
"1821",5160286,1992,0,6,30,23,0,0.8199,10.5,17.4783,0,0,0,0,0,0,1,0,0
"1822",5264925,1993,6,4,7,3,0.2778,0.4444,1.6667,10,1,0,0,0,1,0,0,6,1
"1823",5082154,1992,4,6,4,11,0,0,5,13.2727,1,0,0,0,0,0,1,4,1
"1824",4974601,1990,6,3,13,14,0.5,0,4.6667,7.7857,1,0,0,1,0,0,0,6,1
"1825",5378931,1995,2,4,14,2,0.5,0,3.5,5,1,0,0,0,1,0,0,2,0
"1826",5332806,1994,0,1,14,6,0,0.48,10.5,22.6667,0,1,0,0,0,0,0,0,0
"1827",4997733,1991,7,1,12,1,0.6122,0,5.2857,3,1,1,0,0,0,0,0,7,1
"1828",5023258,1991,3,3,10,3,0,0,7,5,1,0,0,1,0,0,0,3,0
"1829",5141934,1992,0,3,8,6,0,0.6111,10.5,9,0,0,0,1,0,0,0,0,0
"1830",5247820,1993,2,5,9,3,0.5,0,3.5,46,1,0,0,0,0,1,0,2,0
"1831",5113546,1992,2,6,8,11,0.5,0.64,4.5,14.8182,1,0,0,0,0,0,1,2,0
"1832",5211019,1993,1,4,18,6,0,0.4444,4,24.6667,1,0,0,0,1,0,0,1,0
"1833",4927028,1990,4,6,15,7,0.625,0.2449,6,8.8571,1,0,0,0,0,0,1,4,1
"1834",5243893,1993,0,5,10,11,0,0.74,10.5,15.5455,0,0,0,0,0,1,0,0,0
"1835",5389518,1995,1,3,12,4,0,0.625,4,10.75,1,0,0,1,0,0,0,1,0
"1836",5418572,1995,1,4,22,7,0,0,3,5.7143,1,0,0,0,1,0,0,1,0
"1837",5057429,1991,3,3,8,5,0.6667,0.375,5,13.6,1,0,0,1,0,0,0,3,0
"1838",5091517,1992,0,1,11,1,0,0,10.5,7,0,1,0,0,0,0,0,0,0
"1839",5201992,1993,40,1,13,12,0.8713,0.6446,3.5,10.1667,1,1,0,0,0,0,0,15,1
"1840",5145103,1992,3,5,19,6,0.4444,0,3,32.3333,1,0,0,0,0,1,0,3,0
"1841",5039866,1991,0,4,1,5,0,0,10.5,10,0,0,0,0,1,0,0,0,0
"1842",5364157,1994,5,5,11,10,0,0.34,3.4,13,1,0,0,0,0,1,0,5,1
"1843",5319230,1994,4,4,3,6,0.375,0.2778,4,9.6667,1,0,0,0,1,0,0,4,1
"1844",4919024,1990,0,6,10,7,0,1,10.5,79,0,0,0,0,0,0,1,0,0
"1845",5222876,1993,2,5,20,8,0.5,0.7222,3,21.5,1,0,0,0,0,1,0,2,0
"1846",5162113,1992,3,3,3,0,0,1,4.6667,85.1429,1,0,0,1,0,0,0,3,0
"1847",5033101,1991,7,2,14,6,0.449,0,5.7143,8,1,0,1,0,0,0,0,7,1
"1848",5314078,1994,2,6,4,11,0,0.6667,3,43.1818,1,0,0,0,0,0,1,2,0
"1849",5079471,1992,8,4,6,13,0,0,4.875,13,1,0,0,0,1,0,0,8,1
"1850",5452572,1995,1,6,11,5,0,0,0,2.6,1,0,0,0,0,0,1,1,0
"1851",5026892,1991,2,1,8,16,0,0.7656,5.5,3.6875,1,1,0,0,0,0,0,2,0
"1852",5274340,1993,1,4,4,1,0,0,3,6,1,0,0,0,1,0,0,1,0
"1853",5123698,1992,6,6,14,10,0.2778,0.4444,6.5,65.4,1,0,0,0,0,0,1,6,1
"1854",5456719,1995,0,3,4,4,0,0.5,10.5,41.25,0,0,0,1,0,0,0,0,0
"1855",5096272,1992,5,6,18,4,0.64,0.5,3.6,32.5,1,0,0,0,0,0,1,5,1
"1856",5438735,1995,0,6,2,5,0,0,10.5,52,0,0,0,0,0,0,1,0,0
"1857",5104429,1992,1,1,8,19,0,0.4429,6,25.1579,1,1,0,0,0,0,0,1,0
"1858",5052121,1991,3,6,9,11,0.6667,0.18,4.3333,17.5455,1,0,0,0,0,0,1,3,0
"1859",5336115,1994,2,4,5,11,0.5,0.3967,2.5,8.8182,1,0,0,0,1,0,0,2,0
"1860",5429607,1995,6,3,41,14,0.2778,0.1653,2,12,1,0,0,1,0,0,0,6,1
"1861",4949898,1990,15,6,12,6,0.7111,0.5,4.5333,6.8333,1,0,0,0,0,0,1,15,1
"1862",5459265,1995,2,1,7,9,0,0.5714,1.5,14.6667,1,1,0,0,0,0,0,2,0
"1863",5235828,1993,3,6,35,6,0.4444,0,3,71.6667,1,0,0,0,0,0,1,3,0
"1864",5389376,1995,2,3,28,26,0,0.7781,3,9.1538,1,0,0,1,0,0,0,2,0
"1865",5271342,1993,3,6,5,22,0,0.1244,3.3333,24.9545,1,0,0,0,0,0,1,3,0
"1866",5131164,1992,7,6,20,21,0.2449,0,4.2857,29.1429,1,0,0,0,0,0,1,7,1
"1867",4904604,1990,3,1,8,13,0.6667,0.6982,7.3333,8.7692,1,1,0,0,0,0,0,3,0
"1868",5264922,1993,1,4,2,3,0,0,4,7.3333,1,0,0,0,1,0,0,1,0
"1869",5373793,1994,4,6,24,19,0.5,0.6875,3.75,13.2632,1,0,0,0,0,0,1,4,1
"1870",5189705,1993,7,4,4,3,0.449,0.6667,2.8571,4,1,0,0,0,1,0,0,7,1
"1871",5123511,1992,3,5,7,7,0.4444,0.375,3.3333,36.7143,1,0,0,0,0,1,0,3,0
"1872",5387314,1995,10,1,18,14,0.48,0.6122,2.5,5.8571,1,1,0,0,0,0,0,10,1
"1873",4918103,1990,2,3,14,6,0.5,0,7.5,4.3333,1,0,0,1,0,0,0,2,0
"1874",5357652,1994,3,5,8,5,0.6667,0,2.6667,71.8,1,0,0,0,0,1,0,3,0
"1875",5247303,1993,8,2,40,8,0.2188,0,4.375,13.625,1,0,1,0,0,0,0,8,1
"1876",5219915,1993,1,1,5,4,0,0.5,2,8,1,1,0,0,0,0,0,1,0
"1877",4940752,1990,0,1,5,7,0,0.2449,10.5,5.1429,0,1,0,0,0,0,0,0,0
"1878",5156006,1992,3,6,7,3,0.4444,0,4,20,1,0,0,0,0,0,1,3,0
"1879",5255821,1993,0,1,10,3,0,0.6667,10.5,7.6667,0,1,0,0,0,0,0,0,0
"1880",5382403,1995,0,5,16,7,0,0.6111,10.5,20.4286,0,0,0,0,0,1,0,0,0
"1881",5042624,1991,8,5,12,9,0.2188,0.2188,5.5,9.6667,1,0,0,0,0,1,0,8,1
"1882",5120490,1992,1,4,20,3,0,0,2,12.3333,1,0,0,0,1,0,0,1,0
"1883",5217981,1993,0,3,7,3,0,0.6667,10.5,21,0,0,0,1,0,0,0,0,0
"1884",5338973,1994,1,4,12,2,0,0.5,4,9.5,1,0,0,0,1,0,0,1,0
"1885",5168773,1992,4,5,10,10,0.625,0.4938,3.5,8.8,1,0,0,0,0,1,0,4,1
"1886",5196882,1993,3,5,8,2,0.4444,0.5,0.6667,4.5,1,0,0,0,0,1,0,3,0
"1887",4955465,1990,3,5,4,7,0,0.2449,3.6667,4.4286,1,0,0,0,0,1,0,3,0
"1888",4960590,1990,2,1,9,12,0.5,0.7934,6,13.9167,1,1,0,0,0,0,0,2,0
"1889",5421573,1995,2,6,6,9,0,0.3704,4,10.7778,1,0,0,0,0,0,1,2,0
"1890",5038096,1991,8,4,17,3,0.75,0,4.125,4.6667,1,0,0,0,1,0,0,8,1
"1891",4959593,1990,2,4,13,4,0,0,2.5,9.75,1,0,0,0,1,0,0,2,0
"1892",5368146,1994,5,5,3,1,0.56,0,2.6,3,1,0,0,0,0,1,0,5,1
"1893",5468303,1995,4,1,13,34,0.625,0.7929,2.75,22.4706,1,1,0,0,0,0,0,4,1
